bike,start_time,end_time,start_st,end_st
e_3060_0,2017-07-02 06:52:37.060925,2017-07-02 06:59:20.387057,3060,244
79_11,2017-07-02 06:52:37.596265,2017-07-02 07:07:43.149542,358,310
e_3438_1,2017-07-02 06:52:45.808122,2017-07-02 07:08:51.147584,3372,3109
e_3077_1,2017-07-02 06:52:49.738060,2017-07-02 06:54:34.940137,481,539
e_366_0,2017-07-02 06:52:53.306525,2017-07-02 06:57:23.905602,479,3235
127_10,2017-07-02 06:52:55.044781,2017-07-02 07:08:43.576763,2010,435
414_11,2017-07-02 06:52:58.477049,2017-07-02 06:58:29.743109,260,195
497_24,2017-07-02 06:53:03.066168,2017-07-02 07:01:06.046475,336,358
2000_10,2017-07-02 06:53:17.409497,2017-07-02 06:58:16.656058,3125,3118
379_7,2017-07-02 06:53:22.456929,2017-07-02 07:01:37.104326,3463,2012
e_428_1,2017-07-02 06:53:26.493018,2017-07-02 06:56:43.072358,460,3093
e_484_0,2017-07-02 06:53:27.295848,2017-07-02 07:08:57.059801,386,164
3224_11,2017-07-02 06:53:28.387181,2017-07-02 07:05:27.793154,3374,3360
e_3383_0,2017-07-02 06:53:54.661990,2017-07-02 07:02:16.290945,441,501
e_369_1,2017-07-02 06:53:55.189118,2017-07-02 07:01:14.244723,357,328
e_439_1,2017-07-02 06:54:11.115147,2017-07-02 07:15:12.960052,3447,229
e_305_1,2017-07-02 06:54:13.925894,2017-07-02 07:00:48.057463,279,363
e_268_0,2017-07-02 06:54:24.055241,2017-07-02 07:02:51.067716,3162,3447
449_9,2017-07-02 06:54:24.309705,2017-07-02 06:59:55.669698,442,453
303_13,2017-07-02 06:54:36.401284,2017-07-02 07:17:21.576550,326,195
3401_8,2017-07-02 06:54:38.989908,2017-07-02 07:04:16.088992,3401,323
2006_12,2017-07-02 06:54:44.360179,2017-07-02 07:03:07.008137,2006,3145
e_3486_1,2017-07-02 06:54:44.867691,2017-07-02 06:55:53.909957,3486,3455
3170_6,2017-07-02 06:54:48.997585,2017-07-02 07:04:41.137034,3282,3156
278_4,2017-07-02 06:54:56.984164,2017-07-02 07:03:10.982899,274,3332
460_8,2017-07-02 06:55:04.604311,2017-07-02 07:12:18.462266,3092,414
410_17,2017-07-02 06:55:10.870665,2017-07-02 06:59:07.916281,3173,3159
e_457_1,2017-07-02 06:55:13.657346,2017-07-02 07:01:00.596450,3320,3295
153_8,2017-07-02 06:55:15.783960,2017-07-02 07:00:38.335128,523,446
3135_18,2017-07-02 06:55:20.079720,2017-07-02 07:00:08.007833,3135,3139
3016_17,2017-07-02 06:55:21.544486,2017-07-02 07:26:47.804576,377,3423
e_3199_0,2017-07-02 06:55:30.203190,2017-07-02 07:32:50.360607,3183,3192
e_409_0,2017-07-02 06:55:37.537368,2017-07-02 07:03:35.027040,387,251
358_12,2017-07-02 06:55:40.831974,2017-07-02 07:01:32.064034,3255,434
3341_15,2017-07-02 06:55:48.342543,2017-07-02 07:03:53.664907,3285,3331
546_5,2017-07-02 06:55:50.730454,2017-07-02 07:04:29.210578,3428,347
471_15,2017-07-02 06:55:54.895186,2017-07-02 07:00:48.533117,350,268
153_12,2017-07-02 06:56:01.318528,2017-07-02 07:13:53.772760,3259,385
e_498_0,2017-07-02 06:56:06.200160,2017-07-02 07:02:32.077246,3425,385
504_21,2017-07-02 06:56:06.491176,2017-07-02 07:21:35.519024,504,327
e_386_1,2017-07-02 06:56:15.569223,2017-07-02 06:59:09.437608,461,497
530_9,2017-07-02 06:56:17.075928,2017-07-02 06:59:57.501402,264,2009
2003_15,2017-07-02 06:56:26.229908,2017-07-02 07:07:07.977399,3458,2006
e_3193_0,2017-07-02 06:56:45.866106,2017-07-02 08:19:16.866931,3193,3201
e_3367_0,2017-07-02 06:56:53.090079,2017-07-02 07:03:05.790052,519,3136
e_2003_0,2017-07-02 06:56:59.558433,2017-07-02 07:26:59.216807,468,3432
306_6,2017-07-02 06:57:00.384327,2017-07-02 07:10:23.463650,369,412
279_2,2017-07-02 06:57:01.481842,2017-07-02 07:05:42.538358,438,151
460_9,2017-07-02 06:57:02.534404,2017-07-02 07:02:47.044758,3093,389
321_11,2017-07-02 06:57:25.158249,2017-07-02 07:24:57.051251,3090,265
e_280_1,2017-07-02 06:57:27.221057,2017-07-02 07:06:59.296230,3110,3070
3478_19,2017-07-02 06:57:34.718698,2017-07-02 07:09:09.909594,3478,3373
3002_0,2017-07-02 06:57:38.267135,2017-07-02 07:01:06.641626,285,223
280_12,2017-07-02 06:58:01.935077,2017-07-02 07:01:53.510555,440,441
3310_9,2017-07-02 06:58:11.787498,2017-07-02 07:04:56.943274,3365,3371
328_4,2017-07-02 06:58:15.212941,2017-07-02 07:14:50.998021,3002,334
361_16,2017-07-02 06:58:21.672846,2017-07-02 07:07:09.489174,252,428
e_260_0,2017-07-02 06:58:43.714512,2017-07-02 07:04:47.243602,545,382
e_482_0,2017-07-02 06:59:07.382637,2017-07-02 07:04:41.344061,330,307
430_9,2017-07-02 06:59:27.231582,2017-07-02 07:23:28.671723,3016,341
3170_16,2017-07-02 06:59:28.093839,2017-07-02 07:19:07.619008,497,426
3428_11,2017-07-02 07:00:08.925224,2017-07-02 07:03:06.016634,3366,3307
e_468_1,2017-07-02 07:00:11.375740,2017-07-02 07:06:03.062115,472,168
e_3414_1,2017-07-02 07:00:11.941571,2017-07-02 07:05:26.292956,479,453
3431_9,2017-07-02 07:00:12.605700,2017-07-02 07:08:35.013124,422,3457
173_15,2017-07-02 07:00:30.683115,2017-07-02 07:06:42.220767,346,509
514_14,2017-07-02 07:00:30.888804,2017-07-02 07:08:18.483002,456,3152
3170_17,2017-07-02 07:00:35.002004,2017-07-02 07:09:48.873927,540,2003
e_3172_0,2017-07-02 07:00:36.808593,2017-07-02 07:03:56.073727,72,480
3064_11,2017-07-02 07:00:51.797766,2017-07-02 07:08:06.129971,3057,437
e_3128_0,2017-07-02 07:00:54.520140,2017-07-02 07:06:19.828204,3128,3142
3428_3,2017-07-02 07:01:01.619896,2017-07-02 07:16:13.913610,355,490
3180_14,2017-07-02 07:01:01.973332,2017-07-02 07:04:55.227128,2008,3002
e_497_1,2017-07-02 07:01:03.005235,2017-07-02 07:08:53.361921,440,442
297_11,2017-07-02 07:01:04.276884,2017-07-02 07:07:04.481349,3365,3415
476_18,2017-07-02 07:01:05.609595,2017-07-02 07:22:20.321629,380,361
3164_22,2017-07-02 07:01:08.901279,2017-07-02 07:03:42.374934,3164,3159
e_3552_1,2017-07-02 07:01:08.963530,2017-07-02 07:06:35.558283,3552,3177
3203_12,2017-07-02 07:01:12.305660,2017-07-02 07:35:17.807730,3214,3199
528_16,2017-07-02 07:01:17.994520,2017-07-02 07:09:48.003649,3163,465
254_5,2017-07-02 07:01:30.927991,2017-07-02 07:04:27.676804,254,382
350_10,2017-07-02 07:01:34.276797,2017-07-02 07:24:05.888832,350,259
e_490_2,2017-07-02 07:01:41.647208,2017-07-02 07:07:41.559764,537,293
173_12,2017-07-02 07:01:50.967071,2017-07-02 07:16:12.085622,173,3147
3090_12,2017-07-02 07:01:57.938909,2017-07-02 07:09:24.205730,3090,3082
449_9,2017-07-02 07:02:48.146960,2017-07-02 07:08:58.976658,453,458
457_10,2017-07-02 07:02:58.478096,2017-07-02 07:08:53.394138,252,3224
e_3140_0,2017-07-02 07:03:10.296094,2017-07-02 07:09:16.690115,403,445
e_3077_0,2017-07-02 07:03:12.503367,2017-07-02 07:06:32.468366,3461,363
3346_13,2017-07-02 07:03:16.644063,2017-07-02 07:16:20.538708,3049,3414
515_15,2017-07-02 07:03:24.222333,2017-07-02 07:13:55.584603,426,128
267_22,2017-07-02 07:03:31.078175,2017-07-02 07:07:53.200596,267,442
479_12,2017-07-02 07:03:31.124576,2017-07-02 07:19:05.728518,3290,385
2008_7,2017-07-02 07:03:32.818410,2017-07-02 07:09:18.357222,401,3427
336_15,2017-07-02 07:03:40.048900,2017-07-02 07:17:41.090916,403,152
358_12,2017-07-02 07:03:41.290676,2017-07-02 07:11:14.974912,434,3255
3137_12,2017-07-02 07:03:56.878426,2017-07-02 07:14:16.255436,511,361
e_3075_0,2017-07-02 07:04:00.393919,2017-07-02 07:06:57.436960,3016,3109
e_3126_1,2017-07-02 07:04:11.202629,2017-07-02 07:11:51.305449,511,356
e_3249_0,2017-07-02 07:04:37.797320,2017-07-02 07:15:55.108671,509,439
e_301_0,2017-07-02 07:04:50.183043,2017-07-02 07:13:05.042088,3284,3132
168_21,2017-07-02 07:05:00.191827,2017-07-02 07:10:16.058320,116,3255
2002_1,2017-07-02 07:05:03.658233,2017-07-02 07:19:02.665461,2002,216
e_386_1,2017-07-02 07:05:04.105550,2017-07-02 07:07:21.074558,497,482
3428_6,2017-07-02 07:05:04.246923,2017-07-02 07:19:32.993116,345,519
e_144_0,2017-07-02 07:05:10.670359,2017-07-02 07:13:04.337947,3016,3083
2021_10,2017-07-02 07:05:13.769487,2017-07-02 07:09:18.330548,514,525
e_3260_0,2017-07-02 07:05:23.702320,2017-07-02 07:10:18.180054,3255,540
423_7,2017-07-02 07:05:24.915797,2017-07-02 07:23:54.147495,174,3438
453_10,2017-07-02 07:05:28.783036,2017-07-02 07:19:36.935870,519,382
350_9,2017-07-02 07:05:29.050502,2017-07-02 07:14:22.616825,350,265
e_3411_0,2017-07-02 07:05:29.301827,2017-07-02 07:11:05.931092,3429,3418
528_13,2017-07-02 07:05:29.711738,2017-07-02 07:21:02.253089,470,457
e_3341_1,2017-07-02 07:05:34.436929,2017-07-02 07:09:58.615626,450,3235
e_267_2,2017-07-02 07:05:55.723159,2017-07-02 07:15:12.833585,152,3435
487_4,2017-07-02 07:06:04.322404,2017-07-02 07:12:02.813679,540,2012
e_3142_0,2017-07-02 07:06:05.943088,2017-07-02 07:11:06.344309,485,455
310_12,2017-07-02 07:06:21.718737,2017-07-02 07:15:33.969791,3429,392
3456_10,2017-07-02 07:06:23.088605,2017-07-02 07:12:10.174650,391,3329
e_3376_1,2017-07-02 07:06:24.295381,2017-07-02 07:13:06.808089,435,433
497_19,2017-07-02 07:06:30.593838,2017-07-02 07:17:31.023775,497,465
358_13,2017-07-02 07:06:40.113125,2017-07-02 07:24:25.403260,326,422
477_26,2017-07-02 07:06:55.733348,2017-07-02 07:13:05.217797,477,3158
3341_17,2017-07-02 07:06:58.271656,2017-07-02 07:09:28.535803,507,461
435_23,2017-07-02 07:07:27.903283,2017-07-02 07:23:46.964500,491,350
e_478_1,2017-07-02 07:07:29.210631,2017-07-02 07:12:19.798173,265,285
e_3452_0,2017-07-02 07:07:37.478699,2017-07-02 07:15:51.361087,3068,539
445_24,2017-07-02 07:07:43.175749,2017-07-02 07:13:26.368457,3418,3368
e_305_1,2017-07-02 07:07:51.023420,2017-07-02 07:24:35.603864,363,458
3134_20,2017-07-02 07:07:54.557123,2017-07-02 07:25:06.157523,3134,3497
3184_3,2017-07-02 07:07:55.867236,2017-07-02 07:55:21.284826,3214,3276
476_9,2017-07-02 07:08:09.269599,2017-07-02 07:15:53.431503,308,306
3434_14,2017-07-02 07:08:14.680380,2017-07-02 07:18:36.569405,3137,3336
e_486_1,2017-07-02 07:08:45.248466,2017-07-02 07:13:23.626443,486,382
e_3438_1,2017-07-02 07:08:51.147584,2017-07-02 07:10:24.059744,3109,3105
379_16,2017-07-02 07:08:56.360679,2017-07-02 07:16:27.226896,3462,528
3445_14,2017-07-02 07:08:57.344573,2017-07-02 07:16:55.697167,3365,83
3053_8,2017-07-02 07:09:01.010486,2017-07-02 07:12:52.965402,419,324
e_3243_0,2017-07-02 07:09:08.582857,2017-07-02 07:14:16.183345,472,357
3427_17,2017-07-02 07:09:10.837346,2017-07-02 07:15:46.095698,317,382
167_16,2017-07-02 07:09:19.333807,2017-07-02 07:17:00.901791,3362,3282
278_3,2017-07-02 07:09:24.535081,2017-07-02 07:25:54.820486,278,376
236_16,2017-07-02 07:09:24.709153,2017-07-02 07:15:45.127291,468,530
449_9,2017-07-02 07:09:24.740372,2017-07-02 07:14:50.807706,458,453
e_303_0,2017-07-02 07:09:43.118492,2017-07-02 07:19:20.694080,465,303
3327_13,2017-07-02 07:09:46.219373,2017-07-02 07:21:06.365420,3327,3168
268_4,2017-07-02 07:09:47.437678,2017-07-02 07:14:47.407019,417,377
e_265_1,2017-07-02 07:09:49.395640,2017-07-02 07:11:26.374062,3107,3105
e_3341_1,2017-07-02 07:09:58.615626,2017-07-02 07:13:39.839293,3235,153
326_10,2017-07-02 07:10:06.850677,2017-07-02 07:19:10.122924,3108,3119
487_7,2017-07-02 07:10:08.501543,2017-07-02 07:31:57.926263,236,2006
3107_16,2017-07-02 07:10:09.057419,2017-07-02 07:16:20.537308,284,3260
3431_3,2017-07-02 07:10:18.849752,2017-07-02 07:34:55.698992,309,530
248_6,2017-07-02 07:10:30.700303,2017-07-02 07:17:47.417289,2023,501
e_465_0,2017-07-02 07:10:39.900938,2017-07-02 07:16:57.670091,3428,466
e_477_0,2017-07-02 07:10:42.946844,2017-07-02 07:13:03.728828,528,461
3289_15,2017-07-02 07:10:43.482788,2017-07-02 07:15:27.673937,3345,3295
529_17,2017-07-02 07:10:46.209156,2017-07-02 07:23:22.667493,393,402
519_15,2017-07-02 07:10:47.141778,2017-07-02 07:20:01.222149,153,383
e_525_1,2017-07-02 07:10:49.216125,2017-07-02 07:14:49.910915,426,309
515_10,2017-07-02 07:10:50.076055,2017-07-02 07:22:22.161668,501,3223
e_502_1,2017-07-02 07:10:59.504788,2017-07-02 07:15:32.077779,491,523
388_10,2017-07-02 07:11:07.534565,2017-07-02 07:16:51.007390,3158,3167
523_10,2017-07-02 07:11:12.103991,2017-07-02 07:18:47.793841,523,3233
508_11,2017-07-02 07:11:16.886138,2017-07-02 07:15:48.507921,346,223
3158_10,2017-07-02 07:11:17.845399,2017-07-02 07:18:03.435772,3112,3090
e_3167_0,2017-07-02 07:11:25.837062,2017-07-02 07:12:57.227868,3357,3343
e_500_2,2017-07-02 07:11:28.299350,2017-07-02 07:23:34.300783,3160,3143
e_393_1,2017-07-02 07:11:29.404413,2017-07-02 07:19:29.009211,2000,3407
3258_14,2017-07-02 07:11:33.768682,2017-07-02 07:19:13.553866,325,487
477_25,2017-07-02 07:11:38.358032,2017-07-02 07:35:23.341357,477,339
453_16,2017-07-02 07:11:38.386562,2017-07-02 07:29:30.819544,3167,3305
e_364_0,2017-07-02 07:11:48.686833,2017-07-02 07:19:57.734502,3348,467
e_427_0,2017-07-02 07:11:48.769229,2017-07-02 07:23:50.880974,2006,3282
476_10,2017-07-02 07:11:55.775604,2017-07-02 07:42:10.081284,430,454
e_347_0,2017-07-02 07:11:59.616495,2017-07-02 07:15:03.224568,3238,3438
127_10,2017-07-02 07:12:00.254605,2017-07-02 07:29:36.097222,435,3461
254_5,2017-07-02 07:12:09.205733,2017-07-02 07:23:06.709241,382,266
322_10,2017-07-02 07:12:21.041601,2017-07-02 07:24:30.280559,3047,420
332_7,2017-07-02 07:12:25.188465,2017-07-02 07:26:15.492221,332,306
e_363_1,2017-07-02 07:12:29.553065,2017-07-02 07:17:36.831804,435,3472
457_10,2017-07-02 07:12:39.002142,2017-07-02 07:22:17.030998,3224,152
3254_7,2017-07-02 07:13:06.403788,2017-07-02 07:34:06.823519,3182,3254
494_13,2017-07-02 07:13:14.071907,2017-07-02 07:39:28.906888,501,315
2008_7,2017-07-02 07:13:19.131775,2017-07-02 07:25:02.467393,3427,426
482_11,2017-07-02 07:13:22.928320,2017-07-02 07:23:04.380249,345,326
e_3438_0,2017-07-02 07:13:40.840340,2017-07-02 07:30:21.080727,116,3175
358_12,2017-07-02 07:13:41.338165,2017-07-02 07:22:24.466476,3255,517
461_14,2017-07-02 07:13:45.111827,2017-07-02 07:18:32.052055,3443,3233
e_332_0,2017-07-02 07:13:50.204815,2017-07-02 07:29:53.478114,330,458
3472_17,2017-07-02 07:13:53.832235,2017-07-02 07:24:41.175273,469,444
366_8,2017-07-02 07:14:04.171659,2017-07-02 07:28:22.982676,275,321
e_525_0,2017-07-02 07:14:08.923418,2017-07-02 07:16:04.228704,3428,168
472_13,2017-07-02 07:14:11.007507,2017-07-02 07:23:30.863475,498,528
173_11,2017-07-02 07:14:19.758552,2017-07-02 07:30:36.233283,173,3292
e_316_1,2017-07-02 07:14:19.953404,2017-07-02 07:22:54.113579,519,498
3463_5,2017-07-02 07:14:21.888568,2017-07-02 07:22:22.187358,341,296
519_12,2017-07-02 07:14:22.946285,2017-07-02 07:23:51.519402,448,459
e_344_0,2017-07-02 07:14:33.378829,2017-07-02 07:18:33.511903,251,401
3135_18,2017-07-02 07:14:36.197320,2017-07-02 07:19:25.398462,3139,3372
120_9,2017-07-02 07:14:40.502031,2017-07-02 07:40:12.073582,430,3235
e_540_1,2017-07-02 07:14:44.152128,2017-07-02 07:20:22.420062,515,453
259_12,2017-07-02 07:14:46.416015,2017-07-02 07:29:06.121204,279,363
153_8,2017-07-02 07:14:49.047926,2017-07-02 08:05:25.623628,446,3386
e_3092_0,2017-07-02 07:14:53.722558,2017-07-02 07:23:23.077396,2003,150
504_20,2017-07-02 07:14:56.411263,2017-07-02 07:19:45.559963,504,2012
366_4,2017-07-02 07:14:59.250058,2017-07-02 07:17:10.216637,239,245
358_17,2017-07-02 07:15:13.395137,2017-07-02 07:24:23.829629,517,476
523_9,2017-07-02 07:15:15.027228,2017-07-02 07:18:48.919292,523,490
228_24,2017-07-02 07:15:16.783569,2017-07-02 07:27:14.197702,426,259
146_19,2017-07-02 07:15:17.315041,2017-07-02 07:18:06.029540,360,415
e_3258_0,2017-07-02 07:15:31.176986,2017-07-02 07:28:24.749018,3173,3325
499_17,2017-07-02 07:15:44.187794,2017-07-02 07:28:01.624670,3312,3345
396_7,2017-07-02 07:15:44.671454,2017-07-02 07:18:02.018975,3168,3283
260_15,2017-07-02 07:15:46.230892,2017-07-02 07:18:36.150449,260,360
e_3452_0,2017-07-02 07:15:51.361087,2017-07-02 07:16:50.081874,539,3093
3497_11,2017-07-02 07:16:05.911901,2017-07-02 07:21:43.811072,531,251
3312_17,2017-07-02 07:16:08.129248,2017-07-02 07:33:02.560766,3312,440
457_9,2017-07-02 07:16:27.977591,2017-07-02 07:21:22.251219,444,482
e_257_0,2017-07-02 07:16:33.095170,2017-07-02 07:21:42.631236,490,482
306_6,2017-07-02 07:16:50.786272,2017-07-02 07:19:43.269387,412,307
e_3309_1,2017-07-02 07:17:01.023173,2017-07-02 07:20:13.241656,3320,3367
3061_9,2017-07-02 07:17:03.517049,2017-07-02 07:19:06.881226,3061,3060
3351_9,2017-07-02 07:17:16.665810,2017-07-02 07:51:13.151364,444,532
e_3427_1,2017-07-02 07:17:49.016657,2017-07-02 07:32:02.744964,499,3256
e_3002_0,2017-07-02 07:17:49.723051,2017-07-02 07:22:53.682111,444,382
3456_10,2017-07-02 07:17:55.297225,2017-07-02 07:33:37.096023,3329,353
456_9,2017-07-02 07:18:07.534482,2017-07-02 07:23:39.756826,485,456
e_229_0,2017-07-02 07:18:15.739607,2017-07-02 07:26:29.495682,303,505
e_3256_0,2017-07-02 07:18:26.675272,2017-07-02 07:20:58.596019,3357,3302
3322_8,2017-07-02 07:18:44.864623,2017-07-02 07:24:23.667452,258,3429
e_303_1,2017-07-02 07:18:52.201616,2017-07-02 07:24:50.159941,3255,524
487_5,2017-07-02 07:18:56.957635,2017-07-02 07:30:34.500027,3458,505
3107_17,2017-07-02 07:18:57.317007,2017-07-02 07:28:52.225085,445,361
3090_13,2017-07-02 07:19:08.043208,2017-07-02 07:26:30.480266,3074,3064
e_437_0,2017-07-02 07:19:08.280881,2017-07-02 07:21:53.655366,311,307
442_25,2017-07-02 07:19:24.268954,2017-07-02 07:26:28.178172,362,519
461_15,2017-07-02 07:19:26.937628,2017-07-02 07:23:53.131450,330,309
308_10,2017-07-02 07:19:27.726911,2017-07-02 07:34:05.765118,351,432
411_8,2017-07-02 07:19:31.414888,2017-07-02 07:24:16.432804,311,502
441_15,2017-07-02 07:19:33.205617,2017-07-02 07:25:03.130909,257,296
430_12,2017-07-02 07:19:33.232841,2017-07-02 07:28:06.889268,2001,406
453_10,2017-07-02 07:19:38.027634,2017-07-02 07:27:35.968393,382,380
3349_5,2017-07-02 07:19:38.029234,2017-07-02 07:25:34.090489,399,3418
3161_25,2017-07-02 07:19:41.792516,2017-07-02 07:24:53.043533,423,500
491_25,2017-07-02 07:19:53.045066,2017-07-02 07:25:20.103867,359,173
401_13,2017-07-02 07:20:02.021164,2017-07-02 07:26:13.736625,368,403
e_3059_0,2017-07-02 07:20:03.098464,2017-07-02 07:26:38.789569,396,274
523_8,2017-07-02 07:20:04.400661,2017-07-02 07:33:44.013059,523,514
e_540_1,2017-07-02 07:20:22.420062,2017-07-02 07:21:26.655057,453,509
e_503_0,2017-07-02 07:20:23.765872,2017-07-02 07:27:52.955267,530,448
3428_10,2017-07-02 07:20:25.033299,2017-07-02 07:42:15.331094,236,430
3130_11,2017-07-02 07:20:27.470639,2017-07-02 07:24:46.045864,3130,3127
e_281_1,2017-07-02 07:20:30.829959,2017-07-02 07:24:12.025478,312,3427
3427_17,2017-07-02 07:20:32.452565,2017-07-02 07:29:00.073370,382,474
e_3155_1,2017-07-02 07:20:34.526002,2017-07-02 07:24:41.041129,3244,151
e_2021_0,2017-07-02 07:20:36.791292,2017-07-02 07:22:02.317627,3161,3160
364_12,2017-07-02 07:20:36.921039,2017-07-02 07:24:53.820201,3249,3047
388_11,2017-07-02 07:20:39.374186,2017-07-02 07:36:39.407387,499,3366
e_274_1,2017-07-02 07:20:46.296210,2017-07-02 07:33:25.046401,251,3054
83_30,2017-07-02 07:20:58.395023,2017-07-02 07:34:59.171349,3402,3349
e_2021_1,2017-07-02 07:21:06.901059,2017-07-02 07:28:26.900662,3173,495
3452_21,2017-07-02 07:21:11.137767,2017-07-02 07:34:57.107826,232,3339
392_14,2017-07-02 07:21:30.175877,2017-07-02 07:33:26.387581,387,312
257_11,2017-07-02 07:21:33.522832,2017-07-02 07:33:14.011537,496,3443
3346_12,2017-07-02 07:21:34.070217,2017-07-02 07:33:00.419235,3403,3395
3428_0,2017-07-02 07:21:46.733296,2017-07-02 07:33:52.942049,479,459
3100_18,2017-07-02 07:21:47.187913,2017-07-02 07:31:31.458926,174,490
e_345_1,2017-07-02 07:21:49.712872,2017-07-02 07:25:21.042709,444,237
e_3445_1,2017-07-02 07:21:51.686401,2017-07-02 07:26:54.690297,3233,450
420_10,2017-07-02 07:21:55.573316,2017-07-02 07:38:41.489139,312,116
e_461_0,2017-07-02 07:22:04.301741,2017-07-02 07:33:33.400282,379,228
504_20,2017-07-02 07:22:32.974438,2017-07-02 07:33:17.656761,2012,3223
127_8,2017-07-02 07:22:51.327832,2017-07-02 07:38:21.609068,458,3178
e_3155_0,2017-07-02 07:22:52.577253,2017-07-02 07:32:46.721488,3142,3159
e_3331_1,2017-07-02 07:22:54.476937,2017-07-02 07:23:28.397803,306,316
399_8,2017-07-02 07:22:58.118642,2017-07-02 07:27:37.419699,274,384
358_12,2017-07-02 07:23:11.370668,2017-07-02 07:28:51.738099,517,490
3164_33,2017-07-02 07:23:13.871687,2017-07-02 07:28:55.792084,325,445
3177_30,2017-07-02 07:23:14.235123,2017-07-02 07:40:02.221996,3323,2006
e_248_0,2017-07-02 07:23:19.373956,2017-07-02 07:31:33.589849,320,382
3428_13,2017-07-02 07:23:28.202569,2017-07-02 07:29:55.157400,546,519
2000_9,2017-07-02 07:23:36.266946,2017-07-02 07:31:58.184113,3429,3389
445_24,2017-07-02 07:23:46.355590,2017-07-02 07:58:48.958623,3368,439
e_3437_1,2017-07-02 07:23:47.672545,2017-07-02 07:27:04.413288,3263,3260
361_9,2017-07-02 07:23:53.037708,2017-07-02 07:29:42.028866,3093,3452
3002_9,2017-07-02 07:24:00.135897,2017-07-02 07:29:11.329426,434,388
e_3101_0,2017-07-02 07:24:00.460711,2017-07-02 07:35:01.628622,461,355
236_18,2017-07-02 07:24:34.293622,2017-07-02 07:28:51.599169,3443,3236
e_529_0,2017-07-02 07:24:48.285901,2017-07-02 07:29:49.278434,401,504
430_8,2017-07-02 07:24:51.675087,2017-07-02 07:36:19.723905,3236,3178
265_17,2017-07-02 07:24:54.857952,2017-07-02 07:47:47.715180,3155,3390
3412_8,2017-07-02 07:24:55.712680,2017-07-02 07:31:31.679833,3412,3419
3106_8,2017-07-02 07:25:05.688866,2017-07-02 07:46:53.296437,423,331
361_16,2017-07-02 07:25:22.222508,2017-07-02 07:35:37.527696,428,276
3166_18,2017-07-02 07:25:22.239598,2017-07-02 07:34:24.310653,2023,3167
e_242_0,2017-07-02 07:25:26.414115,2017-07-02 07:38:08.183209,116,540
e_146_0,2017-07-02 07:25:37.712384,2017-07-02 07:39:26.868175,486,377
472_13,2017-07-02 07:25:45.379695,2017-07-02 07:30:30.416372,528,167
e_534_0,2017-07-02 07:25:54.595538,2017-07-02 07:40:56.917726,279,310
399_7,2017-07-02 07:25:57.411498,2017-07-02 07:33:20.725745,399,324
257_7,2017-07-02 07:25:59.413330,2017-07-02 07:32:54.485542,257,252
350_11,2017-07-02 07:26:02.566935,2017-07-02 07:32:06.283069,483,433
239_13,2017-07-02 07:26:04.947483,2017-07-02 07:34:13.221806,432,151
3282_15,2017-07-02 07:26:12.556440,2017-07-02 07:34:41.637519,433,497
127_12,2017-07-02 07:26:22.446308,2017-07-02 07:53:13.081195,3244,3142
e_3335_0,2017-07-02 07:26:29.295916,2017-07-02 07:32:01.392234,3416,3297
